,runTime,Value
Heuristic,0.0,84.0
Heuristic,0.01114201545715332,84.0
Heuristic,22.495519876480103,150.0
Heuristic,31.62769627571106,173.0
Heuristic,51.66598844528198,183.0
Heuristic,68.27928614616394,191.0
Heuristic,77.92940163612366,194.0
Heuristic,100.63223218917847,197.0
Heuristic,130.0061695575714,200.0
Heuristic,133.21598052978516,201.0
Heuristic,143.66735768318176,205.0
Heuristic,162.09349465370178,207.0
Heuristic,257.65594935417175,208.0
Heuristic,287.2220814228058,212.0
Heuristic,310.10184383392334,213.0
Heuristic,419.0886218547821,216.0
Heuristic,563.346212387085,217.0
Heuristic,1107.316071510315,218.0
Heuristic,1281.5430090427399,219.0
Heuristic,1362.2324171066284,220.0
Heuristic,1385.8502268791199,221.0
Heuristic,1385.8591678142548,222.0
Heuristic,1522.5644693374634,223.0
Heuristic,1522.5928211212158,225.0
Heuristic,1795.269804239273,226.0
Heuristic,1932.185067653656,227.0
